id,parent_id,author,date,title,content
3738357216732356063,,Google Blogs,2016-08-25T07:00:00-07:00,Search is a Jack of all trades,"Today we’re dealing two new hands from the Google Search deck: solitaire and tic-tac-toe. Now you can play two of the oldest and most popular games for all ages, on desktop and in the Google app. <br />
<br />
It’s been said solitaire’s roots are in fortune telling. If that’s true, today your fate rests on your quick wit and the luck of the draw. When you search for “<a href=""https://www.google.com/search?q=solitaire&amp;oq=solitaire&amp;aqs=chrome..69i57j69i61l3j69i59j0.251j0j7&amp;sourceid=chrome&amp;ie=UTF-8"">solitaire</a>” on Google, the familiar patience game may test yours!<br />
<div class=""separator"" style=""clear: both; text-align: center;""><a href=""https://3.bp.blogspot.com/-ecgNvnWhyjQ/V73kCOWTPHI/AAAAAAAABX0/3wXygeWMHBQC_sGJNCUWf59KtI_pDdlxwCLcB/s1600/solitaire.png"" imageanchor=""1"" style=""margin-left: 1em; margin-right: 1em;""><img border=""0"" height=""640"" src=""https://3.bp.blogspot.com/-ecgNvnWhyjQ/V73kCOWTPHI/AAAAAAAABX0/3wXygeWMHBQC_sGJNCUWf59KtI_pDdlxwCLcB/s640/solitaire.png"" width=""376"" /></a></div>If you’re looking for something a bit simpler, <a href=""https://www.google.com/search?q=tic-tac-toe&amp;oq=tic-tac-toe&amp;aqs=chrome..69i57j69i61l3.318j0j1&amp;sourceid=chrome&amp;ie=UTF-8"">tic-tac-toe</a> is your best bet. In this game of naughts and crosses, you can select your level of difficulty or even go head to head against a friend. Xs and Os to the winner (hugs and kisses, that is!).<br />
<div class=""separator"" style=""clear: both; text-align: center;""><a href=""https://1.bp.blogspot.com/-cbPDZSgBQro/V73kJaF2FdI/AAAAAAAABX4/a5DxyXQJSR8GfQTL04FZOitwR_mkcuJeQCLcB/s1600/tictactoe.gif"" imageanchor=""1"" style=""margin-left: 1em; margin-right: 1em;""><img border=""0"" height=""448"" src=""https://1.bp.blogspot.com/-cbPDZSgBQro/V73kJaF2FdI/AAAAAAAABX4/a5DxyXQJSR8GfQTL04FZOitwR_mkcuJeQCLcB/s640/tictactoe.gif"" width=""640"" /></a></div>For some other fun tips, try asking Google, “<a href=""https://goo.gl/yJl08f"">what sound does a pig make</a>?” Or if you’re looking to settle a bet and feeling lucky, “<a href=""https://goo.gl/vE9bmn"">flip a coin</a>” may come in handy. <br />
<br />
These are just a sample of the delightful surprises that await you on Google. After all, Search is for so much more than research and practical matters -- it’s for fun, too!<br />
<br />
<span class=""byline-author"">Posted by Stephen Cognetta</span>  <span data-about-syndication="""" style=""display: none; font-size: 0; line-height: 0; max-height: 0; overflow: hidden;""> <span class=""post-image"">https://2.bp.blogspot.com/-NkREXMwAQag/V8CYADahj6I/AAAAAAAAS1Q/rRCQ0IIpB28aZcll71MWIHYBrl3SRTMpQCLcB/s1600/Solitaire_hero.jpg</span> <span class=""post-author-name"">Stephen Cognettan</span> <!--
  

INSTRUCTIONS
  Enter info below to be used in google.com/about site blog syndication. Leave elements empty if there is no valid data.

  Example:
  <span class=""post-image"">https://2.bp.blogspot.com/-Kq_Gz7k-BvE/V8CUhfqijZI/AAAAAAAAS1A/7n9gjSSllg8ocONs9qsRbyP1_AnHeeWCwCLcB/s1600/Solitaire_hero.jpg</span>   <span class=""post-author-name"">Stephen Cognettan</span>   <span class=""post-author-title"">Editorial Elf</span>   <span class=""post-author-team"">Google</span> -->  <span class=""post-image""></span> <span class=""post-author-name""></span> <span class=""post-author-title""></span> <span class=""post-author-team""></span> </span>"
5456419822462911715,,Google Blogs,2016-08-24T21:00:00-07:00,Explore the hidden worlds of the National Parks,"In the Kenai Fjords, the ice is so dense it forms blues brighter than the clear Alaskan sky above. The molten rock around the (very) active Kīlauea Volcano appears to swirl and move — and sometimes it really does! At Bryce Canyon, one of the darkest places in North America, you can see the massive Milky Way glittering across the night sky. <br />
<br />
The U.S. National Parks are full of wonders, but most people don’t get the chance to visit in person. While nothing beats the real thing, for this month’s 100th anniversary of the National Parks Service, we wanted to see if we could use Google’s technology to help share the parks with everyone.<br />
Starting today anyone can take a virtual tour of some of our most breathtaking National Parks, no matter where you are, with Google’s <a href=""https://artsandculture.withgoogle.com/nationalparks?utm_source=ogb-blog&amp;utm_medium=blog-pr&amp;utm_campaign=National-parks"">The Hidden Worlds of the National Parks</a>.<br />
<iframe allowfullscreen="""" frameborder=""0"" height=""360"" src=""https://www.youtube.com/embed/Sn_g80FXA-0"" width=""640""></iframe><br />
This Google Arts &amp; Culture exhibit and interactive documentary in honor of this month’s NPS Centennial is available on the web and in the Google Arts &amp; Culture App on <a href=""http://itunes.apple.com/us/app/arts-culture/id1050970557"">iOS</a>/<a href=""https://play.google.com/store/apps/details?id=com.google.android.apps.cultural"">Android</a>. You can immerse yourself in 360-degree video tours through some of the most remote and breathtaking places in five different National Parks. And if you want to learn more about what you’re seeing, you can <a href=""https://www.google.com/culturalinstitute/beta/project/national-park-service"">browse the fascinating archive of artifacts</a> from the National Parks’ many museums.<br />
<br />
At each park, a local ranger guides you through places most people never get to go — spelunking through ancient caves at Carlsbad Caverns, flying above active volcanoes in Hawai’i, and swimming through the coral reefs of the Dry Tortugas in Florida. <br />
<iframe allowfullscreen="""" frameborder=""0"" height=""360"" src=""https://www.youtube.com/embed/5w5PyKUBLHw"" width=""640""></iframe><br />
We’ve also created the <a href=""https://www.google.com/edu/expeditions/"">Hidden Worlds Expedition</a> for educators to help open up new learning opportunities and share these experiences with even more people. The Expedition can be accessed on the Expeditions App (available on Google Play in the U.S.).<br />
<iframe allowfullscreen="""" frameborder=""0"" height=""360"" src=""https://www.youtube.com/embed/0niqwjtufko"" width=""640""></iframe><br />
<div><i>Today's Doodle celebrating U.S. National Parks &amp; monuments. More info at <a href=""http://google.com/doodles"">google.com/doodles</a>.</i></div><br />
The National Parks are American treasures, and everyone should see what they have to offer. We hope that by making it easy for people to get a taste of the wilderness, we can encourage a new generation of parks goers to head out and explore in person. Get ready for an adventure!<br />
<br />
<span class=""byline-author"">Posted by Nick Carbonaro, Creative Lead</span> <span data-about-syndication="""" style=""display: none; font-size: 0; line-height: 0; max-height: 0; overflow: hidden;""> <span class=""post-image"">https://4.bp.blogspot.com/-5HXhhpSveDo/V8CUhSpQP7I/AAAAAAAAS1E/dizFEZU6_M4hvuSnjs7ngJ3GhWfTHbyVQCLcB/s1600/NPS.png</span> <span class=""post-author-name"">Nick Carbonaron</span>  <span class=""post-author-title"">Principal Software Engineer</span> </span> <!--<br />
"
387480663780155253,,Google Blogs,2016-08-15T21:01:00-07:00,"Meet Google Duo, a simple 1-to-1 video calling app for everyone","Video calling is the next best thing to being with someone in person, but too often it can be a frustrating or complicated experience. You shouldn’t have to worry about whether your call will connect, or if your friend is using the same type of device as you are. It’s no wonder that nearly half of us never make video calls on mobile*. <br />
<br />
Today, we’re releasing <a href=""http://duo.google.com/"">Google Duo</a> — a simple 1-to-1 video calling app available for Android and iOS. Duo takes the complexity out of video calling, so that you can be together in the moment wherever you are.  <br />
<br />
<div class=""separator"" style=""clear: both; text-align: center;"">
<a href=""https://4.bp.blogspot.com/-uEvNhN5pfv4/V7IPJ8l8GRI/AAAAAAAASyk/NORZTMUFpHYMa5byPHZB7nCTJZvdnTCdQCLcB/s1600/duo-PR-launch-screens_0003_screen-4.png"" imageanchor=""1"" style=""margin-left: 1em; margin-right: 1em;""><img border=""0"" height=""572"" src=""https://4.bp.blogspot.com/-uEvNhN5pfv4/V7IPJ8l8GRI/AAAAAAAASyk/NORZTMUFpHYMa5byPHZB7nCTJZvdnTCdQCLcB/s640/duo-PR-launch-screens_0003_screen-4.png"" width=""640"" /></a></div>
<i>Google Duo works across Android and iOS — all you need is a phone number</i><br />
<b><br />
Simple interface</b><br />
Duo is simple from start to finish. To get started, all you need is your phone number and you’ll be able to reach people in your phone’s contacts list. No separate account is required, so you can sign up in just a few steps. From there, you can instantly begin a video call with a single tap.<br />
<br />
<b>Fast and reliable</b><br />
We all know how it feels when a call fails to connect or when video gets choppy. We’ve built Duo to be fast and reliable, so that video calls connect quickly and work well even on slower networks. Call quality adjusts to changing network conditions to keep you connected — when bandwidth is limited, Duo will gracefully reduce the resolution to keep the call going smoothly. For video calls on the go, Duo will switch between Wi-Fi and cellular data automatically without dropping your call. You can start your call at home, and continue seamlessly even when you head out the door.<br />
<br />
<b>Human design</b><br />
We designed Duo to feel warm and inviting, focused on just you and the person you’re calling. To make calls feel more like an invitation rather than an interruption, we created a feature in Duo called <a href=""https://www.youtube.com/watch?v=CIeMysX76pM"">Knock Knock</a> which lets you see live video of your caller before you answer, giving you a sense of what they’re up to and why they want to chat. Knock Knock makes video calling more spontaneous and welcoming, helping you connect with the person before you even pick up.<br />
<br />
<div class=""separator"" style=""clear: both; text-align: center;"">
<a href=""https://1.bp.blogspot.com/-3inxOH8Vqp4/V7IPbevGnBI/AAAAAAAASyo/EIY2c8PMzz0tUxBodZBxULy2ZZQYE-OewCLcB/s1600/OOGL1168000H_Google_Apps_Duo_Campaign_Birthday_Knock_Knock_PR_08_unslated.gif"" imageanchor=""1"" style=""margin-left: 1em; margin-right: 1em;""><img border=""0"" height=""359"" src=""https://1.bp.blogspot.com/-3inxOH8Vqp4/V7IPbevGnBI/AAAAAAAASyo/EIY2c8PMzz0tUxBodZBxULy2ZZQYE-OewCLcB/s640/OOGL1168000H_Google_Apps_Duo_Campaign_Birthday_Knock_Knock_PR_08_unslated.gif"" width=""640"" /></a></div>
<i>Knock Knock in Duo lets you see who’s calling before you pick up</i><br />
<br />
Finally, we built Duo with an emphasis on privacy and security, and all Duo calls are end-to-end encrypted.<br />
<br />
Give your friends a wave with Duo! We’re beginning to roll out Duo for <a href=""https://play.google.com/store/apps/details?id=com.google.android.apps.tachyon"">Android</a> and <a href=""https://itunes.apple.com/app/id1096918571?mt=8"">iOS</a> today, and it will be live worldwide in the next few days.<br />
<br />
<span class=""byline-author"">Posted by Justin Uberti, Principal Software Engineer</span> <br />
<br />
<span style=""font-size: x-small;"">*Google YouGov Survey, July 2016, U.S., Among 18+ online population, n=1,058</span><br />
<br />
<span data-about-syndication="""" style=""display: none; font-size: 0; line-height: 0; max-height: 0; overflow: hidden;"">  <span class=""post-image"">https://4.bp.blogspot.com/-yrKJX9bE9ss/V7IQn5bM1NI/AAAAAAAASy0/rBzwE6rPqBc3ZxHpFnAQ4GkY1CU5qt6iwCLcB/s200/Screen%2BShot%2B2016-08-15%2Bat%2B11.56.08%2BAM.png</span>   <span class=""post-author-name"">Justin Uberti</span>   <span class=""post-author-title"">Principal Software Engineer</span>   <span class=""post-author-team"">Google</span> <!--
  


INSTRUCTIONS
  Enter info below to be used in google.com/about site blog syndication. Leave elements empty if there is no valid data.

  Example:
  <span class=""post-image"">http://1.bp.blogspot.com/-mX0dxJxp8dg/Vo8MSdxypWI/AAAAAAAARsI/EjaFhvgAEgc/s1600/Beutler_Google_Giftwrap_-v2TW.png</span>   <span class=""post-author-name"">Justin Uberti</span>   <span class=""post-author-title"">Principal Software Engineer</span>   <span class=""post-author-team"">Google</span> -->  <span class=""post-image""></span> <span class=""post-author-name""></span> <span class=""post-author-title""></span> <span class=""post-author-team""></span> </span>"
5815600538789209353,,Google Blogs,2016-08-09T08:00:00-07:00,"Dive (or run, swim, vault…) into the Olympics with Google Trends","This year's Olympics in Rio brings together 10,500 athletes from 200+ countries to participate in 306 events, from archery to wrestling. To help you get even more out of the Games, we've created a Google Trends Olympic Hub where you can find fun facts, data insights, feature pages on sports and athletes, and more.<br />
<br />
<b>Olympics Trends Hub</b><br />
Throughout the next few weeks, Google Trends will give you a unique view into the games with a new <a href=""http://google.com/olympics"">Trends Hub just for the Olympics</a>. There, you’ll be able to see which athletes, events and moments are captivating audiences—and searches—worldwide. For example, which country is searching for beach volleyball the most? Landlocked Switzerland. And the title of most searched grandmother in the world goes to British swimmer Adam Peaty's nan.<br />
<div class=""separator"" style=""clear: both; text-align: center;""><a href=""https://2.bp.blogspot.com/-uiNq3T8fhho/V6jzAyy60rI/AAAAAAAASx4/Y3i3vnb-yMwZ2MkRKbxW1WQmet_5fWPYQCLcB/s1600/0807_02T_Swim_Nan_Twitter_Short_1024x512.gif"" imageanchor=""1"" style=""margin-left: 1em; margin-right: 1em;""><img border=""0"" src=""https://2.bp.blogspot.com/-uiNq3T8fhho/V6jzAyy60rI/AAAAAAAASx4/Y3i3vnb-yMwZ2MkRKbxW1WQmet_5fWPYQCLcB/s640/0807_02T_Swim_Nan_Twitter_Short_1024x512.gif"" width=""640"" height=""320"" /></a></div><br />
Here’s some of what you can expect from Trends over the next few weeks:<br />
<ul><li>Search insights revealing what the world is wondering about the events—from fencing to synchronized swimming (and every moment in between!)</li>
<li>Data interactives like our alternative medal table and top searched sports per country</li>
<li>Trending sports and athletes lists, showing what’s of interest at any given moment</li>
</ul><br />
<div class=""separator"" style=""clear: both; text-align: center;""><a href=""https://2.bp.blogspot.com/-Dz6X-wfXphc/V6jzKWTQb4I/AAAAAAAASx8/sTm0M_Dw7vw9Kg5kE_Ov1tQPbBGHvDWLQCLcB/s1600/00a_Desktop%2BCTA%2BOption%2B1.jpg"" imageanchor=""1"" style=""margin-left: 1em; margin-right: 1em;""><img border=""0"" src=""https://2.bp.blogspot.com/-Dz6X-wfXphc/V6jzKWTQb4I/AAAAAAAASx8/sTm0M_Dw7vw9Kg5kE_Ov1tQPbBGHvDWLQCLcB/s640/00a_Desktop%2BCTA%2BOption%2B1.jpg"" width=""450"" height=""640"" /></a></div><br />
<b>Explore Trends in a new way </b><br />
As you explore the site, you may notice something else—a new <a href=""https://www.google.com/trends/explore?date=now%207-d&q=%2Fm%2F03tnk7"">Google Trends Explore page</a>. With a fresh design and features like a color-coded map, you can analyze search data in new ways. For example, you can compare interest in previous Olympic Games over the years:<br />
<br />
<div class=""separator"" style=""clear: both; text-align: center;""><a href=""https://1.bp.blogspot.com/-N4T0mJxVFcs/V6jyeoEfs8I/AAAAAAAASx0/KULVZrlsTu09IL83qyCuXgBD0FpZuit2wCLcB/s1600/Screen%2BShot%2B2016-08-08%2Bat%2B8.40.55%2BAM.png"" imageanchor=""1"" style=""margin-left: 1em; margin-right: 1em;""><img border=""0"" src=""https://1.bp.blogspot.com/-N4T0mJxVFcs/V6jyeoEfs8I/AAAAAAAASx0/KULVZrlsTu09IL83qyCuXgBD0FpZuit2wCLcB/s640/Screen%2BShot%2B2016-08-08%2Bat%2B8.40.55%2BAM.png"" width=""640"" height=""593"" /></a></div><br />
Every four years, the Olympics captivate the world’s attention. We’re excited to be able to help fans get even more out of the Games with insights from Search.<br />
<br />
<span class=""byline-author"">Posted by Lisa Creed, Product Manager</span>  <span data-about-syndication="""" style=""display: none; font-size: 0; line-height: 0; max-height: 0; overflow: hidden;""> <span class=""post-image"">https://2.bp.blogspot.com/-D5UDPGAdyDU/V640qipN7lI/AAAAAAAASyQ/iQBncnYeHUMOCrKIBRRoAX_qBjbA5GA9gCLcB/s1600/Rio_Trends.jpg</span> <span class=""post-author-name"">Lisa Creed</span>   <span class=""post-author-title"">Product Manager</span>  <!--



  INSTRUCTIONS
  Enter info below to be used in google.com/about site blog syndication. Leave elements empty if there is no valid data.

  Example:
  <span class=""post-image"">https://2.bp.blogspot.com/-qlJ71OdB1rA/V6jpU2BTC-I/AAAAAAAASxc/OqWCwX3M_Ys3WVOo102PdD5dYLgAdiENwCLcB/s1600/Rio_Trends.jpg</span>   <span class=""post-author-name"">Abbi Tatton</span>   <span class=""post-author-title"">Editorial Elf</span>   <span class=""post-author-team"">Google</span> -->  <span class=""post-image""></span> <span class=""post-author-name""></span> <span class=""post-author-title""></span> <span class=""post-author-team""></span> </span>"
3330537498847334841,,Google Blogs,2016-08-04T20:01:00-07:00,Go bananas for the 2016 Doodle Fruit Games,"The summer just got sweeter. Today marks the season opener of the <a href=""https://www.google.com/doodles/fruitgames?utm_source=google&amp;utm_medium=ogb&amp;utm_campaign=ogb_post"">2016 Doodle Fruit Games</a>. For the next couple of weeks in the latest Google app for <a href=""https://play.google.com/store/apps/details?id=com.google.android.googlequicksearchbox&amp;referrer=utm_source%3Dgoogle%26utm_medium%3Dogb%26utm_content%3Dogb_post"">Android</a> and <a href=""https://itunes.apple.com/app/apple-store/id284815942?pt=9008&amp;ct=fruit-blog&amp;mt=8"">iOS</a>, journey to an otherwise unassuming fruit stand in Rio, where produce from all over the market are ripe to compete for the title of freshest fruit. <br />
<br />
<div class=""separator"" style=""clear: both; text-align: center;""><iframe allowfullscreen="""" class=""YOUTUBE-iframe-video"" data-thumbnail-src=""https://i.ytimg.com/vi/0iAXasoA-PI/0.jpg"" frameborder=""0"" height=""344"" src=""https://www.youtube.com/embed/0iAXasoA-PI?feature=player_embedded"" width=""640""></iframe></div><br />
The name of today’s featured game is to see who’s the fastest fruit on the track in this berry special race. Don’t be MELONcholy if your sprint turns into more of a smoothie. <br />
<br />
<div class=""separator"" style=""clear: both; text-align: center;""><a href=""https://1.bp.blogspot.com/-oEYLoj_MB4w/V6OLKsEO88I/AAAAAAAABWY/NXLkGKK8Vwc4sRqsfU9_4c3Y2ZlXu7U8ACLcB/s1600/FINAL%2BStep%2Bby%2Bstep%2Bin%2Bphone.gif"" imageanchor=""1"" style=""margin-left: 1em; margin-right: 1em;""><img border=""0"" height=""640"" src=""https://1.bp.blogspot.com/-oEYLoj_MB4w/V6OLKsEO88I/AAAAAAAABWY/NXLkGKK8Vwc4sRqsfU9_4c3Y2ZlXu7U8ACLcB/s640/FINAL%2BStep%2Bby%2Bstep%2Bin%2Bphone.gif"" width=""322"" /></a></div><div class=""separator"" style=""clear: both; text-align: center;""><br />
</div>If you like the taste of that, be sure to weave your way through <span style=""font-family: &quot;arial&quot;;""><span style=""font-size: 13.3333px; white-space: pre-wrap;"">t</span></span>he ice cooler to see if you’re the chillest lemon around. Remember: No&nbsp;one likes sour losers!<br />
<br />
<br />
<div class=""separator"" style=""clear: both; text-align: center;""><a href=""https://4.bp.blogspot.com/-1TkiMa7ikc8/V6J7TFiKKNI/AAAAAAAABUQ/7JrEo4wvzm4bhzziuD8XAJRuM0XSNxxtACLcB/s1600/MobilePhone_swimming.gif"" imageanchor=""1"" style=""margin-left: 1em; margin-right: 1em;""><img border=""0"" height=""640"" src=""https://4.bp.blogspot.com/-1TkiMa7ikc8/V6J7TFiKKNI/AAAAAAAABUQ/7JrEo4wvzm4bhzziuD8XAJRuM0XSNxxtACLcB/s640/MobilePhone_swimming.gif"" width=""322"" /></a></div><br />
We hope you find these fruits as apPEELing as we do. And don’t forget to share your cherry impressive results with friends to see who claims the top seed. These two games are just a taste of what's in store, so come back to the Google app throughout the week to catch the featured game of the day.<br />
<br />
<div class=""separator"" style=""clear: both; text-align: center;""><a href=""https://2.bp.blogspot.com/-FYqU-_UMHPE/V6OWxZZxd9I/AAAAAAAABWo/TmAeq3YznfQ2zCzz7pfngwE_Ba3TiLlewCLcB/s1600/banana_maracas.gif"" imageanchor=""1"" style=""margin-left: 1em; margin-right: 1em;""><img border=""0"" height=""200"" src=""https://2.bp.blogspot.com/-FYqU-_UMHPE/V6OWxZZxd9I/AAAAAAAABWo/TmAeq3YznfQ2zCzz7pfngwE_Ba3TiLlewCLcB/s200/banana_maracas.gif"" width=""200"" /></a>&nbsp; &nbsp;<a href=""https://4.bp.blogspot.com/-oLk9qY04l0M/V6J9K7WrcjI/AAAAAAAABUg/pvgYxp6r8aARvEKy4PaDeqmd_RoSBNERwCLcB/s1600/cherries_fans.gif"" imageanchor=""1"" style=""margin-left: 1em; margin-right: 1em;""><img border=""0"" height=""200"" src=""https://4.bp.blogspot.com/-oLk9qY04l0M/V6J9K7WrcjI/AAAAAAAABUg/pvgYxp6r8aARvEKy4PaDeqmd_RoSBNERwCLcB/s200/cherries_fans.gif"" width=""200"" /></a></div><br />
<span class=""byline-author"">Posted by Matt Cruickshank, Google Doodler</span>  <span data-about-syndication="""" style=""display: none; font-size: 0; line-height: 0; max-height: 0; overflow: hidden;""> <span class=""post-image"">https://2.bp.blogspot.com/-xausnUUeFZw/V6OLFnHPhAI/AAAAAAAASwg/7tqruAhwtdsVJhjIBFTqutNRgoYctAH9gCLcB/s1600/peach_autograph.gif</span>   <span class=""post-author-name"">Matt Cruickshank</span>   <span class=""post-author-title"">Google Doodler</span>   <span class=""post-author-team"">Google</span> <!--
  

INSTRUCTIONS
  Enter info below to be used in google.com/about site blog syndication. Leave elements empty if there is no valid data.

  Example:
  <span class=""post-image"">http://1.bp.blogspot.com/-mX0dxJxp8dg/Vo8MSdxypWI/AAAAAAAARsI/EjaFhvgAEgc/s1600/Beutler_Google_Giftwrap_-v2TW.png</span>   <span class=""post-author-name"">Matt Cruickshank</span>   <span class=""post-author-title"">Google Doodler</span>   <span class=""post-author-team"">Google</span> -->  <span class=""post-image""></span> <span class=""post-author-name""></span> <span class=""post-author-title""></span> <span class=""post-author-team""></span> </span>"
6319765016497077430,,Google Blogs,2016-08-01T00:01:00-07:00,Let Google be your guide to Rio de Janeiro,"The modern Olympic Games have been a defining moment for athletes and fans alike dating back to 1896. Next week, the 2016 cauldron will be lit in Rio de Janeiro, Brazil, where thousands of athletes will come together to represent the strength and pride of their home countries with the world as their audience. <br />
<br />
In celebration of the next chapter in Olympics history, we’re bringing the best our products have to offer to help people around the world stay up-to-date with the Olympic Games Rio 2016:  <br />
<br />
<ul><li>Discover the event schedule, medal counts, and athlete information in Search</li>
<li>Get results and view TV schedules in 30+ countries</li>
<li>Watch official broadcasters’ event highlights on YouTube in 60+ countries</li>
<li>Explore Rio and venues in Google Maps</li>
<li>Keep up to date with the latest search Trends from around the world</li>
</ul><br />
On Google, <a href=""http://goo.gl/X56tEY"">searching for information</a> about your favorite athletes and sports, the medal race, or your country’s schedule has never been easier. Pro tip: if you search on the Google app on Android and iOS, you’ll also see an option to get automatic updates on top event and medal wins, so you’ll never miss a beat.  <br />
<br />
<div class=""separator"" style=""clear: both; text-align: center;""><a href=""https://3.bp.blogspot.com/-BaGijy2VYu0/V5upJS5O0mI/AAAAAAAABTY/u_aBSUkQHzAtZTyL4n9TOgWn5vfGf4BYwCLcB/s1600/Olympics_AMER-US.png"" imageanchor=""1"" style=""margin-left: 1em; margin-right: 1em;""><img border=""0"" height=""400"" src=""https://3.bp.blogspot.com/-BaGijy2VYu0/V5upJS5O0mI/AAAAAAAABTY/u_aBSUkQHzAtZTyL4n9TOgWn5vfGf4BYwCLcB/s640/Olympics_AMER-US.png"" width=""640"" /></a></div><br />
To give you a glimpse into the Games, watch official broadcasters’ video highlights on YouTube in more than 60 countries around the world. And as an added bonus, YouTube is sending 15 top creators to Rio, giving you a taste of what it’s like to be there with <a href=""http://youtubecreator.blogspot.com/2016/06/well-do-it-livea-new-chapter-in.html"">mobile live streaming</a>.<br />
<br />
With Street View in Google Maps, everyone can enjoy <a href=""https://www.google.com/intl/es-419/maps/streetview/#rio-de-janeiro-highlights"">the magic of Rio de Janeiro</a>. Even if you’re a world away, preview the places where the world's most talented athletes will make history and explore the breathtaking beauty of Brazil. <br />
<br />
<span id=""docs-internal-guid-068c2b6e-3810-621a-a3bd-c587d1f5e5a1""></span><br />
<div dir=""ltr"" style=""line-height: 1.38; margin-bottom: 0pt; margin-top: 0pt;""><span style=""background-color: transparent; color: black; font-family: &quot;arial&quot;; font-size: 13.333333333333332px; font-style: normal; font-variant: normal; font-weight: 400; text-decoration: none; vertical-align: baseline; white-space: pre-wrap;""><img height=""416"" src=""https://lh3.googleusercontent.com/76qfDkapREe1f6uKxqP8OD2FWwLPpbs7U_sojTc9-VgzDlMoy99BQSVkkGltjrWdERaLjSB-0ZfVjXPkBO8uQJkLeRfLYBmlY1p_zsHpYRZkJfkizjOO87hC-Zpbc_JM0iZgTsLo"" style=""border: none; transform: rotate(0rad);"" width=""624"" /></span></div><div style=""text-align: center;""><i>Google Trekker operator captures 360-degree imagery from inside Rio’s Olympic Park</i></div><br />
Great triumphs, victories and stunning surprises await us all this summer. This is just a hint of what’s to come—we hope you’ll let Google be your guide.<br />
<br />
<span class=""byline-author"">Posted by Jonathan Livni, Product Manager </span>  <span data-about-syndication="""" style=""display: none; font-size: 0; line-height: 0; max-height: 0; overflow: hidden;""> <span class=""post-image"">https://lh3.googleusercontent.com/76qfDkapREe1f6uKxqP8OD2FWwLPpbs7U_sojTc9-VgzDlMoy99BQSVkkGltjrWdERaLjSB-0ZfVjXPkBO8uQJkLeRfLYBmlY1p_zsHpYRZkJfkizjOO87hC-Zpbc_JM0iZgTsLo</span>   <span class=""post-author-name"">Jonathan Livni</span>   <span class=""post-author-title"">Product Manager</span>  <!--
  

INSTRUCTIONS
  Enter info below to be used in google.com/about site blog syndication. Leave elements empty if there is no valid data.

  Example:
<span class=""post-image"">http://1.bp.blogspot.com/-mX0dxJxp8dg/Vo8MSdxypWI/AAAAAAAARsI/EjaFhvgAEgc/s1600/Beutler_Google_Giftwrap_-v2TW.png</span>   <span class=""post-author-name"">Jonathan Livni</span>   <span class=""post-author-title"">Product Manager</span>   <span class=""post-author-team"">Google</span> -->  <span class=""post-image""></span> <span class=""post-author-name""></span> <span class=""post-author-title""></span> <span class=""post-author-team""></span> </span>"
